KEY , ALPHA1 , ALPHA2 , GAPS , MATCHES , ALL , OVERLAP_TYPE ,R1L,R1S,R1E,R2L,R2S,R2E
origSeq_158-origSeq_51,0.863121387,0.864157871,0.07680071,0.540836194,0.360487248,Good Overlap,7035,2717,6450,3798,7,3773
origSeq_184-origSeq_57,0.866428571,0.866903915,0.08711338,0.526434567,0.343342189,Good Overlap,15396,6997,14275,7337,1,7309
origSeq_41-origSeq_79,0.866666667,0.867153285,0.075147677,0.522464419,0.338947198,Good Overlap,7331,3237,6786,3576,1,3565
origSeq_55-origSeq_91,0.86800407,0.867193213,0.077694094,0.528698733,0.344186254,Good Overlap,5971,0,5971,12771,908,6837
origSeq_115-origSeq_132,0.869659443,0.868765586,0.075734171,0.517925193,0.332831515,Good Overlap,2809,0,2809,4984,421,3208
origSeq_104-origSeq_86,0.870229008,0.870511425,0.080945107,0.537893297,0.354725698,Good Overlap,4949,1282,4474,3221,1,3201
origSeq_129-origSeq_74,0.871485944,0.871422971,0.082117042,0.5297006,0.344514744,Good Overlap,17989,7794,16691,8911,14,8906
origSeq_134-origSeq_66,0.872262517,0.872190516,0.081639221,0.537196391,0.353677884,Good Overlap,18418,4221,16608,12390,4,12383
origSeq_63-origSeq_74,0.873686086,0.872573688,0.081727056,0.536551417,0.352437584,Good Overlap,4904,0,4904,8911,709,5564
origSeq_101-origSeq_127,0.873891111,0.874816541,0.07625075,0.53204253,0.346299802,Good Overlap,10048,0,10048,16943,1450,11583
origSeq_70-origSeq_89,0.874385887,0.875290988,0.084615523,0.540870399,0.357710357,Good Overlap,8278,0,7831,17466,678,8574
origSeq_59-origSeq_96,0.874396953,0.874693912,0.082865955,0.547517486,0.365015183,Good Overlap,10331,0,10331,19709,1484,11843
origSeq_107-origSeq_50,0.874696133,0.873691245,0.077484794,0.523121363,0.33684716,Good Overlap,3958,0,3958,6126,567,4489
origSeq_117-origSeq_124,0.877496502,0.878409091,0.084336387,0.534301771,0.347892213,Good Overlap,6898,0,6898,26618,963,7920
origSeq_127-origSeq_34,0.877926421,0.878241092,0.082524459,0.535863685,0.350536381,Good Overlap,16943,10370,16145,5805,5,5797
origSeq_42-origSeq_46,0.87919086,0.878986867,0.08077382,0.549222334,0.36606806,Good Overlap,6699,1378,6072,4709,18,4703
origSeq_112-origSeq_154,0.880047708,0.880738607,0.082706366,0.552546332,0.36759128,Good Overlap,11483,5617,10782,5214,3,5202
origSeq_129-origSeq_42,0.881727575,0.882368491,0.084691384,0.541609732,0.35675289,Good Overlap,17989,10464,17099,6699,0,6676
origSeq_116-origSeq_190,0.883054004,0.885131957,0.08046666,0.532554951,0,Good Overlap,16597,0,16597,31476,2198,19135
origSeq_121-origSeq_15,0.884231275,0.883880322,0.07910514,0.559031901,0.374850197,Good Overlap,10092,2497,9226,6726,15,6721
origSeq_190-origSeq_52,0.884661355,0.884384984,0.080935039,0.55559291,0.372025967,Good Overlap,31476,26462,30903,4444,6,4435
origSeq_129-origSeq_190,0.884708081,0.885159963,0.081515308,0.547137324,0,Good Overlap,17989,2,17989,31476,2344,20411
origSeq_101-origSeq_168,0.884992459,0.885035809,0.079291781,0.537432871,0.350299546,Good Overlap,10048,7399,9746,2359,3,2351
origSeq_152-origSeq_190,0.885853903,0.885574326,0.079214252,0.538009602,0,Good Overlap,14143,3,14143,31476,1822,15923
origSeq_14-origSeq_42,0.887612998,0.886977887,0.08366667,0.544352738,0.358608199,Good Overlap,3633,0,3633,6699,460,4070
origSeq_47-origSeq_80,0.888766762,0.890023908,0.082774785,0.543456231,0.356420594,Good Overlap,4043,0,4043,7860,506,4601
origSeq_191-origSeq_96,0.89007958,0.890168971,0.082237823,0.547838569,0,Good Overlap,22116,0,19685,19709,0,19703
origSeq_119-origSeq_183,0.890843051,0.890968112,0.08145106,0.552013439,0.36456379,Good Overlap,9320,0,9320,11124,1142,10474
origSeq_125-origSeq_138,0.891344656,0.894024884,0.082610437,0.546815708,0.357778916,Good Overlap,16120,2639,14657,12367,2,12361
origSeq_116-origSeq_46,0.891541886,0.891079049,0.08247273,0.557054816,0.370583965,Good Overlap,16597,11973,16379,4709,318,4703
origSeq_184-origSeq_189,0.894960181,0.895039498,0.081896133,0.546801263,0,Good Overlap,15396,0,15396,39864,1807,17216
origSeq_114-origSeq_124,0.895735353,0.896387833,0.08348058,0.553771807,0.365752148,Good Overlap,11237,0,11237,26618,1308,12624
origSeq_83-origSeq_89,0.896810507,0.897832817,0.075394272,0.559711478,0.373536989,Good Overlap,1434,0,1434,17466,165,1615
origSeq_170-origSeq_192,0.896838602,0.895622896,0.083902675,0.495747776,0.301115647,Good Overlap,3575,3036,3575,47088,62,594
origSeq_109-origSeq_189,0.896991283,0.897500466,0.08352496,0.560041277,0.373240781,Good Overlap,9570,0,9570,39864,1099,10722
origSeq_181-origSeq_89,0.897622087,0.898464704,0.082731699,0.547434643,0.357674573,Good Overlap,11249,0,11249,17466,1283,12636
origSeq_132-origSeq_186,0.899963886,0.899199418,0.085687673,0.534501791,0.343217608,Good Overlap,4984,0,4984,13958,554,5496
origSeq_186-origSeq_45,0.900405256,0.900417485,0.084369094,0.566682369,0.37937393,Good Overlap,13958,5824,13156,7344,9,7342
origSeq_123-origSeq_190,0.90635622,0.906244683,0.081106991,0.554840027,0.363883411,Good Overlap,10666,0,10666,31476,1102,11754
origSeq_46-origSeq_9,0.907823393,0.905405405,0.089383686,0.502333204,0.308713855,Good Overlap,4709,3537,4709,3402,119,1258
origSeq_47-origSeq_50,0.908539326,0.908641975,0.086267313,0.54557739,0.352869297,Good Overlap,4043,0,4043,6126,407,4455
origSeq_101-origSeq_24,0.909206619,0.909989485,0.07457134,0.558973373,0.366117811,Good Overlap,10048,5341,9627,4348,7,4334
origSeq_166-origSeq_25,0.911704909,0.912316123,0.08577656,0.546400728,0.350157319,Good Overlap,3139,0,3139,3903,304,3467
origSeq_184-origSeq_96,0.913709199,0.913882966,0.08527241,0.563971792,0,Good Overlap,15396,0,15396,19709,1454,16884
origSeq_129-origSeq_187,0.91375019,0.913737045,0.083163584,0.555057669,0,Good Overlap,17989,0,17989,27328,1698,19684
origSeq_116-origSeq_187,0.914133069,0.915317762,0.080371378,0.547066763,0,Good Overlap,16597,0,16597,27328,1559,18410
origSeq_184-origSeq_191,0.914903732,0.915070281,0.082891909,0.563710427,0,Good Overlap,15396,0,15396,22116,1432,16861
origSeq_114-origSeq_130,0.918465837,0.918836915,0.076906757,0.546770615,0.351535541,Good Overlap,11237,7300,10916,3646,0,3634
origSeq_138-origSeq_188,0.91906956,0.919357227,0.08546482,0.570933175,0.378538758,Good Overlap,12367,0,12367,15308,1089,13504
origSeq_169-origSeq_171,0.919198895,0.919268587,0.078918974,0.574605925,0.382120301,Good Overlap,18645,12855,18179,5375,2,5331
origSeq_44-origSeq_6,0.9192607,0.919961427,0.100852666,0.596135254,0.408811036,Good Overlap,945,0,945,1395,83,1037
origSeq_178-origSeq_55,0.919349797,0.920382657,0.083648456,0.566604063,0.371613909,Good Overlap,6981,584,6466,5971,1,5966
origSeq_138-origSeq_27,0.919890192,0.920583869,0.088030262,0.570042799,0.378404335,Good Overlap,12367,8360,12046,3736,0,3721
origSeq_74-origSeq_9,0.9199731,0.917647059,0.089593235,0.522408041,0.320936446,Good Overlap,8911,7543,8911,3402,119,1445
origSeq_42-origSeq_58,0.920043812,0.918978912,0.084065825,0.578128855,0.387074493,Good Overlap,6699,4876,6556,1666,3,1659
origSeq_189-origSeq_190,0.921342407,0.921172028,0.084369964,0,0,Good Overlap,39864,5628,37172,31476,1,31471
origSeq_116-origSeq_9,0.921761999,0.919212492,0.088053539,0.534456878,0.338826502,Good Overlap,16597,15195,16597,3402,119,1473
origSeq_6-origSeq_83,0.92384106,0.919692737,0.076728351,0.557420222,0.361368843,Good Overlap,1395,0,1395,1434,115,1432
origSeq_152-origSeq_187,0.924016725,0.923922287,0.083148572,0.565538382,0,Good Overlap,14143,0,14143,27328,1163,15287
origSeq_82-origSeq_97,0.92461081,0.924012694,0.0920498,0.572103456,0.377437872,Good Overlap,11561,5844,11130,5262,0,5241
origSeq_139-origSeq_89,0.925528636,0.925894117,0.085331287,0.564222375,0,Good Overlap,15013,0,15013,17466,1208,16301
origSeq_109-origSeq_96,0.926338205,0.926784683,0.087832751,0.571823471,0.377917471,Good Overlap,9570,0,9570,19709,761,10394
origSeq_114-origSeq_55,0.92738394,0.927746567,0.080521166,0.570117215,0.375359799,Good Overlap,11237,4866,10779,5971,5,5950
origSeq_109-origSeq_191,0.929396912,0.929954716,0.087555993,0.573090765,0.378739232,Good Overlap,9570,0,9570,22116,727,10379
origSeq_182-origSeq_8,0.929820908,0.92933529,0.086964399,0.581159947,0.386889805,Good Overlap,26524,21728,26193,4447,6,4438
origSeq_107-origSeq_9,0.930709534,0.928936896,0.087941357,0.519166833,0.317677313,Good Overlap,3958,2279,3958,3402,125,1759
origSeq_134-origSeq_165,0.930954307,0.931093624,0.086019757,0.572148172,0,Good Overlap,18418,0,18418,22641,1366,19824
origSeq_23-origSeq_57,0.933774834,0.931740614,0.087191215,0.62321102,0.435466873,Good Overlap,648,366,648,7337,20,293
origSeq_58-origSeq_9,0.938063063,0.936046512,0.09210515,0.545805113,0.344729686,Good Overlap,1666,0,1666,3402,110,1720
origSeq_42-origSeq_9,0.938437662,0.935640887,0.087414197,0.559686371,0.360191502,Good Overlap,6699,4885,6699,3402,119,1849
origSeq_181-origSeq_66,0.939687578,0.940053138,0.086335971,0.574318723,0.376260988,Good Overlap,11249,0,11249,12390,722,12044
origSeq_37-origSeq_68,0.940239044,0.940159574,0.079511361,0.60929568,0.417251008,Good Overlap,5744,4328,5744,6602,90,1504
origSeq_123-origSeq_187,0.941356635,0.941535698,0.08194016,0.581813214,0.383538453,Good Overlap,10666,216,10666,27328,651,11135
origSeq_40-origSeq_84,0.942161017,0.941976621,0.089135028,0.572086064,0.372863509,Good Overlap,4447,0,4447,7678,273,4705
origSeq_167-origSeq_177,0.945077026,0.945197632,0.086664796,0.57704545,0.377607088,Good Overlap,12915,2466,12343,9902,2,9902
origSeq_171-origSeq_48,0.945969729,0.945528744,0.084477148,0.585645833,0.386681713,Good Overlap,5375,0,5375,7106,307,5636
origSeq_32-origSeq_43,0.946078431,0.946078431,0.089740054,0.574142839,0.375221966,Good Overlap,5646,5260,5646,7936,22,408
origSeq_136-origSeq_90,0.946965834,0.947127605,0.10464965,0.575132989,0.374868103,Good Overlap,1857,0,1857,14077,104,1967
origSeq_57-origSeq_74,0.948424069,0.95,0.097054712,0.572601429,0.368640913,Good Overlap,7337,7006,7337,8911,18,360
origSeq_129-origSeq_9,0.948542641,0.947251937,0.086103834,0.556059004,0.351706159,Good Overlap,17989,15353,17989,3402,143,2711
origSeq_160-origSeq_172,0.949477723,0.949798771,0.081741617,0.573691893,0.371813221,Good Overlap,4454,0,4454,14476,237,4721
origSeq_114-origSeq_115,0.950359466,0.950629894,0.087282937,0.580052497,0.378749819,Good Overlap,11237,8321,11097,2809,5,2797
origSeq_181-origSeq_54,0.950684932,0.951086957,0.076340339,0.566426108,0.36226172,Good Overlap,11249,10902,11249,2031,18,368
origSeq_123-origSeq_151,0.951278928,0.952210275,0.099026446,0.545094158,0.334721273,Good Overlap,10666,9885,10666,15444,40,837
origSeq_105-origSeq_56,0.952286282,0.953216374,0.102099352,0.581355646,0.378861665,Good Overlap,1437,0,1437,2637,72,1539
origSeq_178-origSeq_91,0.953167668,0.953371397,0.09240927,0.579334678,0.376555147,Good Overlap,6981,0,6981,12771,343,7356
origSeq_64-origSeq_96,0.954924875,0.955628595,0.097889047,0.59495644,0.395527913,Good Overlap,3939,2795,3939,19709,54,1217
origSeq_101-origSeq_182,0.956692913,0.956349206,0.121495101,0.596190441,0.394395857,Good Overlap,10048,9562,10048,26524,22,504
origSeq_66-origSeq_89,0.957274202,0.957458266,0.086208032,0.586262582,0,Good Overlap,12390,0,12390,17466,553,12999
origSeq_152-origSeq_63,0.957384132,0.957384132,0.081876992,0.581463045,0.379670992,Good Overlap,14143,9052,13927,4904,1,4876
origSeq_137-origSeq_143,0.95793499,0.957773512,0.088512124,0.598197882,0.395524339,Good Overlap,1503,0,1503,1948,66,1563
origSeq_107-origSeq_47,0.958585614,0.957620818,0.086565032,0.584070795,0.382190186,Good Overlap,3958,0,3958,4043,171,4035
origSeq_79-origSeq_82,0.95948484,0.95935397,0.094686888,0.599200542,0.398210106,Good Overlap,3576,0,3576,11561,151,3715
origSeq_40-origSeq_64,0.959499264,0.959319527,0.084243697,0.580475996,0.377033597,Good Overlap,4447,373,4282,3939,0,3891
origSeq_103-origSeq_99,0.960606061,0.962209302,0.112230515,0.619395754,0.425184203,Good Overlap,1130,813,1130,1116,13,344
origSeq_116-origSeq_175,0.960845245,0.960723192,0.083668455,0.592498672,0.391136112,Good Overlap,16597,11959,16597,13606,189,4812
origSeq_113-origSeq_43,0.960889571,0.961538462,0.090781401,0.561293001,0.357098154,Good Overlap,1253,0,1253,7936,51,1326
origSeq_42-origSeq_47,0.96111242,0.960526316,0.091353909,0.590647547,0.388854535,Good Overlap,6699,2457,6535,4043,1,4016
origSeq_120-origSeq_159,0.961717791,0.962006819,0.087724829,0.605269188,0.402910492,Good Overlap,6804,2730,6649,3981,1,3951
origSeq_111-origSeq_9,0.96192,0.961438756,0.087729442,0.568242055,0.362850912,Good Overlap,4768,1762,4768,3402,119,3086
origSeq_124-origSeq_192,0.962325548,0.961944414,0.091472289,0,0,Good Overlap,26618,2,26618,47088,1042,27381
origSeq_167-origSeq_168,0.962846348,0.962468193,0.087191617,0.547667874,0.338562417,Good Overlap,12915,11386,12915,2359,59,1572
origSeq_168-origSeq_182,0.962962963,0.961165049,0.136017293,0.622061725,0.431746008,Good Overlap,2359,2151,2359,26524,8,206
origSeq_101-origSeq_133,0.963097863,0.963413475,0.085272893,0.605500653,0.404054107,Good Overlap,10048,0,10048,17758,385,10523
origSeq_119-origSeq_173,0.963448489,0.963198758,0.086722371,0.587458699,0.383437902,Good Overlap,9320,2842,9089,6213,6,6209
origSeq_101-origSeq_169,0.964391976,0.964632984,0.084975998,0.602789342,0.40096074,Good Overlap,10048,0,10048,18645,371,10490
origSeq_151-origSeq_185,0.964406145,0.964403922,0.090936181,0.593990334,0,Good Overlap,15444,0,15444,16198,570,16013
origSeq_189-origSeq_192,0.964852608,0.964449541,0.078643125,0.601465243,0.397783433,Good Overlap,39864,39013,39864,47088,31,872
origSeq_50-origSeq_9,0.965356623,0.964844904,0.092116916,0.592511975,0.387494824,Good Overlap,6126,2810,6126,3402,119,3385
origSeq_22-origSeq_4,0.965957447,0.965367965,0.104006437,0.628072563,0.437012362,Good Overlap,3393,2712,3393,781,24,693
origSeq_122-origSeq_91,0.965962646,0.965998256,0.084871061,0.582565875,0.377937129,Good Overlap,5534,0,5534,12771,195,5735
origSeq_111-origSeq_37,0.968121827,0.967722039,0.096615184,0.57854714,0.372033806,Good Overlap,4768,0,4768,5744,157,4864
origSeq_140-origSeq_177,0.968289589,0.968174696,0.090561351,0.595187466,0.391200106,Good Overlap,13483,3249,13173,9902,15,9902
origSeq_51-origSeq_73,0.968383478,0.968245839,0.083913616,0.59667759,0.391162051,Good Overlap,3798,0,3798,12487,124,3905
origSeq_153-origSeq_70,0.968964671,0.968680366,0.094823622,0.596565275,0.393816338,Good Overlap,8559,413,8312,8278,6,7831
origSeq_153-origSeq_89,0.968979962,0.968979962,0.091315321,0.610486323,0.409015391,Good Overlap,8559,0,8559,17466,274,8833
origSeq_30-origSeq_51,0.969187675,0.969187675,0.066038307,0.634351917,0.432853749,Good Overlap,2294,1948,2294,3798,11,357
origSeq_40-origSeq_96,0.969535415,0.970149254,0.082193866,0.616721261,0.4181565,Good Overlap,4447,3174,4447,19709,40,1340
origSeq_165-origSeq_30,0.969777778,0.970434783,0.084226463,0.601876785,0.396324412,Good Overlap,22641,21550,22641,2294,34,1150
origSeq_106-origSeq_67,0.970663629,0.970961376,0.086939519,0.593228227,0.385352563,Good Overlap,3408,0,3408,10468,103,3547
origSeq_111-origSeq_93,0.971277246,0.971492115,0.092977996,0.608726191,0.405243763,Good Overlap,4768,0,4768,11829,141,4946
origSeq_188-origSeq_192,0.971621622,0.971319871,0.085917618,0.597728478,0.391722958,Good Overlap,15308,4949,15015,47088,1,9958
origSeq_82-origSeq_95,0.97316138,0.973058083,0.085472026,0.605922053,0.402001524,Good Overlap,11561,85,11253,11131,0,11124
origSeq_18-origSeq_91,0.973197782,0.972248804,0.091694301,0.58985201,0.382753716,Good Overlap,1059,6,1059,12771,29,1045
origSeq_152-origSeq_47,0.9734375,0.973684211,0.099114642,0.602825721,0.396942916,Good Overlap,14143,13520,14143,4043,17,646
origSeq_127-origSeq_15,0.973741794,0.973568282,0.106612839,0.619031881,0.420087553,Good Overlap,16943,16498,16943,6726,12,454
origSeq_187-origSeq_93,0.973799127,0.973786168,0.089408664,0.603711035,0.3994558,Good Overlap,27328,15192,27011,11829,1,11814
origSeq_102-origSeq_119,0.973958333,0.973753281,0.081705654,0.672494972,0.482148576,Good Overlap,926,552,926,9320,10,381
origSeq_163-origSeq_190,0.97492163,0.975535168,0.091246785,0.564983257,0.35645775,Good Overlap,1334,1023,1334,31476,8,327
origSeq_22-origSeq_30,0.974981604,0.975018369,0.086298068,0.625455935,0.424131564,Good Overlap,3393,2068,3393,2294,34,1361
origSeq_41-origSeq_96,0.975385844,0.9754837,0.091450699,0.608226149,0.40434935,Good Overlap,7331,0,7331,19709,185,7546
origSeq_3-origSeq_85,0.975661376,0.975505857,0.087893659,0.610103922,0.404238095,Good Overlap,2584,1662,2584,939,23,939
origSeq_161-origSeq_43,0.975806452,0.976047904,0.118105976,0.599548939,0.39640679,Good Overlap,3173,2689,3173,7936,12,501
origSeq_95-origSeq_97,0.975885735,0.975768872,0.094429577,0.597052744,0.390286176,Good Overlap,11131,5753,11014,5262,13,5248
origSeq_133-origSeq_61,0.976082005,0.97546729,0.093023323,0.610683062,0.405805608,Good Overlap,17758,16901,17758,2002,21,856
origSeq_175-origSeq_93,0.97609397,0.976088036,0.089445433,0.603016235,0.398549282,Good Overlap,13606,1544,13344,11829,27,11824
origSeq_184-origSeq_74,0.97648686,0.97648686,0.083528638,0.592027516,0.382842354,Good Overlap,15396,13984,15396,8911,34,1446
origSeq_140-origSeq_168,0.976497346,0.976639035,0.099556634,0.536413977,0.324470293,Good Overlap,13483,12195,13483,2359,31,1327
origSeq_11-origSeq_173,0.976804124,0.976623377,0.094392134,0.610351318,0.403775355,Good Overlap,1005,626,1005,6213,9,385
origSeq_136-origSeq_45,0.976804124,0.976623377,0.084737585,0.630883014,0.430724148,Good Overlap,1857,1478,1857,7344,9,385
origSeq_47-origSeq_9,0.977017937,0.976259409,0.099290514,0.550490822,0.343248216,Good Overlap,4043,2300,4043,3402,41,1727
origSeq_160-origSeq_23,0.977443609,0.97810219,0.113398813,0.623678213,0.423172119,Good Overlap,4454,3934,4454,648,12,548
origSeq_167-origSeq_179,0.977563192,0.977730796,0.085309455,0.586536612,0.377639528,Good Overlap,12915,5884,12768,6953,11,6948
origSeq_112-origSeq_60,0.978494624,0.977859779,0.114018284,0.602008995,0.39516176,Good Overlap,11483,11210,11483,12013,6,271
origSeq_104-origSeq_140,0.978805395,0.978303748,0.086928612,0.584200175,0.37681207,Good Overlap,4949,3933,4949,13483,22,1014
origSeq_25-origSeq_30,0.978978979,0.979827089,0.060715468,0.572480986,0.362415511,Good Overlap,3903,3577,3903,2294,7,347
origSeq_84-origSeq_95,0.979978925,0.980104712,0.086564892,0.564758575,0.351885381,Good Overlap,7678,6748,7678,11131,19,955
origSeq_178-origSeq_186,0.980778958,0.980632008,0.093263827,0.59281419,0.386403877,Good Overlap,6981,3103,6981,13958,76,3924
origSeq_79-origSeq_95,0.981069959,0.981054366,0.079878296,0.601414947,0.394161903,Good Overlap,3576,0,3576,11131,69,3642
origSeq_50-origSeq_80,0.981101858,0.981210191,0.088864086,0.605279951,0.399006372,Good Overlap,6126,0,6126,7860,118,6280
origSeq_182-origSeq_97,0.981450253,0.981418919,0.107321863,0.605017848,0.398995278,Good Overlap,26524,25942,26524,5262,11,592
origSeq_69-origSeq_93,0.983041865,0.983041865,0.087083644,0.613807257,0.40993219,Good Overlap,1857,2,1857,11829,32,1887
origSeq_143-origSeq_51,0.983305509,0.983443709,0.085988513,0.59207655,0.382882314,Good Overlap,1948,1359,1948,3798,10,604
origSeq_41-origSeq_8,0.983339791,0.983531214,0.093572274,0.610750587,0.404505085,Good Overlap,7331,4793,7331,4447,43,2611
origSeq_173-origSeq_96,0.983406114,0.983599482,0.087500903,0.595894918,0.383743017,Good Overlap,6213,3961,6213,19709,38,2317
origSeq_158-origSeq_182,0.983557549,0.983787767,0.088052832,0.610692938,0.404376827,Good Overlap,7035,5719,7035,26524,22,1357
origSeq_108-origSeq_124,0.983571967,0.983675303,0.093040221,0.60033684,0.392902105,Good Overlap,6526,0,6526,26618,109,6677
origSeq_165-origSeq_24,0.98405467,0.984340045,0.096602491,0.586637467,0.375700038,Good Overlap,22641,22209,22641,4348,7,447
origSeq_119-origSeq_96,0.98529996,0.985455975,0.094263242,0.613508273,0.405009763,Good Overlap,9320,6840,9320,19709,37,2544
origSeq_187-origSeq_190,0.985431992,0.985552854,0.090843412,0,0,Good Overlap,27328,0,27328,31476,404,27964
origSeq_107-origSeq_144,0.985573273,0.985395849,0.098083583,0.61249874,0.406692638,Good Overlap,3958,2660,3958,1801,19,1301
origSeq_124-origSeq_75,0.985923119,0.985968699,0.097404843,0.589379812,0.38031259,Good Overlap,26618,24797,26618,7594,26,1853
origSeq_166-origSeq_22,0.985959438,0.986017607,0.082695089,0.598402656,0.388398455,Good Overlap,3139,1243,3139,3393,27,1931
origSeq_13-origSeq_155,0.986238532,0.986363636,0.088062378,0.566992904,0.354216893,Good Overlap,2939,2509,2939,14003,6,440
origSeq_47-origSeq_58,0.986674743,0.986778846,0.089728093,0.57675886,0.369348854,Good Overlap,4043,2414,4043,1666,22,1664
origSeq_111-origSeq_81,0.986686391,0.986861314,0.08746308,0.591829787,0.380464345,Good Overlap,4768,4101,4768,1549,9,685
origSeq_38-origSeq_8,0.986784141,0.986984816,0.094030093,0.554187367,0.347039656,Good Overlap,5841,5393,5841,4447,6,461
origSeq_183-origSeq_96,0.987397606,0.987531172,0.090945536,0.613384649,0.406071814,Good Overlap,11124,7990,11124,19709,40,3208
origSeq_120-origSeq_15,0.987408185,0.987068966,0.101984488,0.643765954,0.443457873,Good Overlap,6804,5863,6804,6726,12,928
origSeq_156-origSeq_47,0.988139362,0.98825257,0.083835602,0.614201034,0.405942435,Good Overlap,12592,11259,12592,4043,16,1362
origSeq_1-origSeq_145,0.988274707,0.988323603,0.10889026,0.596222743,0.388131829,Good Overlap,3177,817,3177,2575,28,2398
origSeq_15-origSeq_71,0.989263127,0.989170746,0.08285121,0.614278288,0.407258577,Good Overlap,6726,0,6726,8532,73,6741
origSeq_116-origSeq_16,0.989333333,0.989203779,0.095572857,0.605480187,0.395734376,Good Overlap,16597,15855,16597,964,8,741
origSeq_22-origSeq_24,0.989377845,0.989230769,0.092760803,0.63017951,0.42603508,Good Overlap,3393,2741,3393,4348,7,650
origSeq_30-origSeq_73,0.989384289,0.989795918,0.089055348,0.624912702,0.418432172,Good Overlap,2294,1828,2294,12487,5,490
origSeq_17-origSeq_50,0.989563567,0.989503817,0.096373137,0.589378382,0.377318012,Good Overlap,4151,3108,4151,6126,11,1048
origSeq_165-origSeq_4,0.989669421,0.989648033,0.076190095,0.571092118,0.356826463,Good Overlap,22641,22162,22641,781,5,483
origSeq_17-origSeq_46,0.989702517,0.989784336,0.090771377,0.582203322,0.367405933,Good Overlap,4151,2421,4151,4709,18,1762
origSeq_49-origSeq_96,0.989714286,0.989830508,0.092771086,0.619245708,0.412449704,Good Overlap,2468,736,2468,19709,18,1770
origSeq_126-origSeq_61,0.989835431,0.989484226,0.094111035,0.610694429,0.403330284,Good Overlap,2646,601,2646,2002,21,1997
origSeq_46-origSeq_58,0.989856298,0.989881956,0.095925309,0.612495432,0.406470803,Good Overlap,4709,3538,4709,1666,12,1186
origSeq_120-origSeq_72,0.989924433,0.989690722,0.086093884,0.588874234,0.376285763,Good Overlap,6804,6411,6804,554,4,388
origSeq_123-origSeq_63,0.990196078,0.990585774,0.099609283,0.593527327,0.382173413,Good Overlap,10666,9757,10666,4904,9,956
origSeq_44-origSeq_70,0.990322581,0.990196078,0.095392625,0.618061414,0.410047106,Good Overlap,945,331,945,8278,6,612
origSeq_101-origSeq_120,0.990556139,0.990516333,0.08383785,0.605659765,0.397753382,Good Overlap,10048,9104,10048,6804,9,949
origSeq_100-origSeq_166,0.990617106,0.99056946,0.084657335,0.604136531,0.391905761,Good Overlap,16312,13567,16312,3139,26,2757
origSeq_53-origSeq_75,0.990623873,0.990704326,0.091152548,0.620079822,0.412371405,Good Overlap,5003,2256,5003,7594,26,2797
origSeq_137-origSeq_73,0.990740741,0.99112426,0.10119346,0.615482765,0.407972559,Good Overlap,1503,1182,1503,12487,3,338
origSeq_119-origSeq_191,0.990851233,0.990851233,0.082936759,0.593721206,0.381327459,Good Overlap,9320,6829,9320,22116,23,2514
origSeq_163-origSeq_8,0.990990991,0.991150442,0.082333485,0.52542003,0.314822668,Good Overlap,1334,674,1334,4447,6,678
origSeq_79-origSeq_8,0.991236611,0.99132948,0.086309326,0.613162102,0.405090599,Good Overlap,3576,1540,3576,4447,18,2076
origSeq_119-origSeq_154,0.991247265,0.991428571,0.100068865,0.619287115,0.412177869,Good Overlap,9320,7961,9320,5214,12,1400
origSeq_10-origSeq_36,0.991253644,0.991245136,0.098702329,0.619970217,0.409941031,Good Overlap,3535,2515,3535,1530,9,1028
origSeq_139-origSeq_25,0.991417579,0.991409953,0.09046176,0.612662971,0.40368401,Good Overlap,15013,11663,15013,3903,29,3376
origSeq_165-origSeq_89,0.991465635,0.991483563,0.091585034,0.612933276,0,Good Overlap,22641,5065,22491,17466,0,17463
origSeq_112-origSeq_8,0.991509434,0.991624011,0.088769451,0.610442609,0.401506578,Good Overlap,11483,9381,11483,4447,18,2149
origSeq_38-origSeq_96,0.991620112,0.99170201,0.094739182,0.615367046,0.407111968,Good Overlap,5841,516,5841,19709,45,5423
origSeq_150-origSeq_32,0.991692173,0.991803279,0.089122887,0.6195763,0.411245162,Good Overlap,3827,1559,3827,5646,19,2318
origSeq_105-origSeq_125,0.991718427,0.991836735,0.094555788,0.615062677,0.409217098,Good Overlap,1437,0,1437,16120,12,1470
origSeq_130-origSeq_165,0.991742362,0.991645781,0.101567863,0.632904928,0.42949546,Good Overlap,3646,2445,3646,22641,10,1197
origSeq_134-origSeq_166,0.991772152,0.991672005,0.088652931,0.583289279,0.370966575,Good Overlap,18418,16851,18418,3139,13,1561
origSeq_116-origSeq_93,0.991818182,0.991808252,0.092416184,0.636284796,0.431857031,Good Overlap,16597,13324,16597,11829,27,3296
origSeq_164-origSeq_75,0.991844417,0.991967871,0.092058431,0.604043048,0.393807385,Good Overlap,4943,1781,4943,7594,26,3237
origSeq_59-origSeq_76,0.992173913,0.992234685,0.092944373,0.598948644,0.388521412,Good Overlap,10331,8049,10331,7647,18,2318
origSeq_162-origSeq_41,0.992366412,0.99245283,0.097038109,0.605377122,0.392560459,Good Overlap,2686,1906,2686,7331,6,795
origSeq_183-origSeq_59,0.992370892,0.992498557,0.082672141,0.629780552,0.422441854,Good Overlap,11124,9433,11124,10331,13,1733
origSeq_107-origSeq_16,0.992402659,0.991675338,0.093116611,0.605523322,0.394595497,Good Overlap,3958,2913,3958,964,8,961
